dt,composite,long_only,buy_hold
2024-04-04 20:00:00+00:00,1.646309244905066,1.6712875440156982,2.5574288067859787
2024-04-05 00:00:00+00:00,1.6313143427922694,1.6560651347372417,2.5341352519833915
2024-04-05 04:00:00+00:00,1.6088808827140912,1.633291307454267,2.4992864061682027
2024-04-05 08:00:00+00:00,1.608237570644817,1.6326382348607549,2.4823804683655037
2024-04-05 12:00:00+00:00,1.608237570644817,1.6326382348607549,2.5463320679583332
2024-04-05 16:00:00+00:00,1.5892477344475489,1.613360279156131,2.5172722567713026
2024-04-05 20:00:00+00:00,1.58861227100953,1.612715174275669,2.5325157561966187
2024-04-06 00:00:00+00:00,1.58861227100953,1.612715174275669,2.5312980536924305
2024-04-06 04:00:00+00:00,1.58861227100953,1.612715174275669,2.5389160692667754
2024-04-06 08:00:00+00:00,1.58861227100953,1.612715174275669,2.5268226889231302
2024-04-06 12:00:00+00:00,1.58861227100953,1.612715174275669,2.543097557350767
2024-04-06 16:00:00+00:00,1.58861227100953,1.612715174275669,2.5489220662929077
2024-04-06 20:00:00+00:00,1.58861227100953,1.612715174275669,2.572671932797463
2024-04-07 00:00:00+00:00,1.58861227100953,1.612715174275669,2.591792588034181
2024-04-07 04:00:00+00:00,1.58861227100953,1.612715174275669,2.5901480735207056
2024-04-07 08:00:00+00:00,1.58861227100953,1.612715174275669,2.589886310424896
2024-04-07 12:00:00+00:00,1.58861227100953,1.612715174275669,2.5968594403124166
2024-04-07 16:00:00+00:00,1.58861227100953,1.612715174275669,2.5790950241113344
2024-04-07 20:00:00+00:00,1.58861227100953,1.612715174275669,2.59001289771374
2024-04-08 00:00:00+00:00,1.58861227100953,1.612715174275669,2.593693264435996
2024-04-08 04:00:00+00:00,1.58861227100953,1.612715174275669,2.6399846302867043
2024-04-08 08:00:00+00:00,1.58861227100953,1.612715174275669,2.7036655048517706
2024-04-08 12:00:00+00:00,1.58861227100953,1.612715174275669,2.6801396866460534
2024-04-08 16:00:00+00:00,1.58861227100953,1.612715174275669,2.679841702408598
2024-04-08 20:00:00+00:00,1.58861227100953,1.612715174275669,2.674389860470192
2024-04-09 00:00:00+00:00,1.58861227100953,1.612715174275669,2.6618804971183696
2024-04-09 04:00:00+00:00,1.58861227100953,1.612715174275669,2.6282355374956072
2024-04-09 08:00:00+00:00,1.58861227100953,1.612715174275669,2.6435776181724124
2024-04-09 12:00:00+00:00,1.58861227100953,1.612715174275669,2.5864135617928983
2024-04-09 16:00:00+00:00,1.58861227100953,1.612715174275669,2.5765841895090174
2024-04-09 20:00:00+00:00,1.58861227100953,1.612715174275669,2.5820072785824055
2024-04-10 00:00:00+00:00,1.58861227100953,1.612715174275669,2.5821633655639293
2024-04-10 04:00:00+00:00,1.58861227100953,1.612715174275669,2.5891125969662405
2024-04-10 08:00:00+00:00,1.58861227100953,1.612715174275669,2.578161116119009
2024-04-10 12:00:00+00:00,1.58861227100953,1.612715174275669,2.5637592914696636
2024-04-10 16:00:00+00:00,1.58861227100953,1.612715174275669,2.6170331225536767
2024-04-10 20:00:00+00:00,1.58861227100953,1.612715174275669,2.6374622198556126
2024-04-11 00:00:00+00:00,1.58861227100953,1.612715174275669,2.6456993555624138
2024-04-11 04:00:00+00:00,1.58861227100953,1.612715174275669,2.6413797043608054
2024-04-11 08:00:00+00:00,1.58861227100953,1.612715174275669,2.6132679908916936
2024-04-11 12:00:00+00:00,1.58861227100953,1.612715174275669,2.613896819783767
2024-04-11 16:00:00+00:00,1.58861227100953,1.612715174275669,2.631061533371624
2024-04-11 20:00:00+00:00,1.58861227100953,1.612715174275669,2.6141294566007276
2024-04-12 00:00:00+00:00,1.58861227100953,1.612715174275669,2.650389433284768
2024-04-12 04:00:00+00:00,1.58861227100953,1.612715174275669,2.642426009916381
2024-04-12 08:00:00+00:00,1.58861227100953,1.612715174275669,2.6476538035559485
2024-04-12 12:00:00+00:00,1.58861227100953,1.612715174275669,2.5895240990084405
2024-04-12 16:00:00+00:00,1.58861227100953,1.612715174275669,2.496046667766996
2024-04-12 20:00:00+00:00,1.58861227100953,1.612715174275669,2.5062236883279088
2024-04-13 00:00:00+00:00,1.58861227100953,1.612715174275669,2.5078678294275525
2024-04-13 04:00:00+00:00,1.58861227100953,1.612715174275669,2.518546344764032
2024-04-13 08:00:00+00:00,1.58861227100953,1.612715174275669,2.5153155682947794
2024-04-13 12:00:00+00:00,1.58861227100953,1.612715174275669,2.527115445366946
2024-04-13 16:00:00+00:00,1.58861227100953,1.612715174275669,2.4192739042731275
2024-04-13 20:00:00+00:00,1.58861227100953,1.612715174275669,2.387029619931938
2024-04-14 00:00:00+00:00,1.58861227100953,1.612715174275669,2.3688458599981965
2024-04-14 04:00:00+00:00,1.58861227100953,1.612715174275669,2.407186125136953
2024-04-14 08:00:00+00:00,1.58861227100953,1.612715174275669,2.3960490576155173
2024-04-14 12:00:00+00:00,1.58861227100953,1.612715174275669,2.3966061910519625
2024-04-14 16:00:00+00:00,1.58861227100953,1.612715174275669,2.3961450249701866
2024-04-14 20:00:00+00:00,1.58861227100953,1.612715174275669,2.451903925102151
2024-04-15 00:00:00+00:00,1.58861227100953,1.612715174275669,2.432350109821012
2024-04-15 04:00:00+00:00,1.58861227100953,1.612715174275669,2.4743834377522913
2024-04-15 08:00:00+00:00,1.58861227100953,1.612715174275669,2.459307974551104
2024-04-15 12:00:00+00:00,1.58861227100953,1.612715174275669,2.4110886730888903
2024-04-15 16:00:00+00:00,1.58861227100953,1.612715174275669,2.363751001682606
2024-04-15 20:00:00+00:00,1.58861227100953,1.612715174275669,2.368190145310262
2024-04-16 00:00:00+00:00,1.58861227100953,1.612715174275669,2.350864116947241
2024-04-16 04:00:00+00:00,1.58861227100953,1.612715174275669,2.3717823863683076
2024-04-16 08:00:00+00:00,1.58861227100953,1.612715174275669,2.3560459806855465
2024-04-16 12:00:00+00:00,1.6046237432467525,1.612715174275669,2.306285973754986
2024-04-16 16:00:00+00:00,1.5926851814292524,1.612715174275669,2.3421049487041454
2024-04-16 20:00:00+00:00,1.5798725043184039,1.612715174275669,2.3821334177746514
2024-04-17 00:00:00+00:00,1.5793096349473374,1.612715174275669,2.383949329236738
2024-04-17 04:00:00+00:00,1.5856418408142436,1.612715174275669,2.363628895359739
2024-04-17 08:00:00+00:00,1.5940529993665589,1.612715174275669,2.3373853712891104
2024-04-17 12:00:00+00:00,1.6222254668617668,1.612715174275669,2.251870243174559
2024-04-17 16:00:00+00:00,1.6137821981191909,1.612715174275669,2.2786589514390285
2024-04-17 20:00:00+00:00,1.6108482272738003,1.612715174275669,2.288181750967332
2024-04-18 00:00:00+00:00,1.6025842216856405,1.612715174275669,2.3147176580679454
2024-04-18 04:00:00+00:00,1.61185398013151,1.612715174275669,2.2844741250353846
2024-04-18 08:00:00+00:00,1.5951448595992241,1.612715174275669,2.3374929144725525
2024-04-18 12:00:00+00:00,1.5852952592265719,1.612715174275669,2.371129285577193
2024-04-18 16:00:00+00:00,1.5855259879975678,1.612715174275669,2.3703204712183856
2024-04-18 20:00:00+00:00,1.5855947789418205,1.612715174275669,2.370060575191733
2024-04-19 00:00:00+00:00,1.6043577393562487,1.612715174275669,2.307142585084212
2024-04-19 04:00:00+00:00,1.5736923168218304,1.612715174275669,2.4102809789715773
2024-04-19 08:00:00+00:00,1.5707363475493803,1.612715174275669,2.42236315690028
2024-04-19 12:00:00+00:00,1.5746784937909306,1.612715174275669,2.406173053412371
2024-04-19 16:00:00+00:00,1.5757197522852069,1.612715174275669,2.4019938058113683
2024-04-19 20:00:00+00:00,1.5805663187388717,1.612715174275669,2.3830527626275524
2024-04-20 00:00:00+00:00,1.5792049936613153,1.612715174275669,2.388205500087009
2024-04-20 04:00:00+00:00,1.5791463468939881,1.612715174275669,2.3884004221069985
2024-04-20 08:00:00+00:00,1.5817335407244149,1.612715174275669,2.3789138437203405
2024-04-20 12:00:00+00:00,1.5701965239257647,1.612715174275669,2.4200334280061906
2024-04-20 16:00:00+00:00,1.5696046483486454,1.612715174275669,2.42220258895278
2024-04-20 20:00:00+00:00,1.5688300962216215,1.612715174275669,2.4249714525125934
2024-04-21 00:00:00+00:00,1.566402172862998,1.612715174275669,2.433537939218688
2024-04-21 04:00:00+00:00,1.5666024324192764,1.612715174275669,2.432815756868765
2024-04-21 08:00:00+00:00,1.5656832954704294,1.612715174275669,2.435928161153465
2024-04-21 12:00:00+00:00,1.5677975823900137,1.612715174275669,2.4288213491143043
2024-04-21 16:00:00+00:00,1.573563816579413,1.612715174275669,2.409938185074355
2024-04-21 20:00:00+00:00,1.568840701841965,1.612715174275669,2.4249923636871524
2024-04-22 00:00:00+00:00,1.5598484498552414,1.612715174275669,2.4534595671237547
2024-04-22 04:00:00+00:00,1.5566263822116797,1.612715174275669,2.4637844595619005
2024-04-22 08:00:00+00:00,1.557828727096749,1.612715174275669,2.45995584754858
2024-04-22 12:00:00+00:00,1.5564100993973389,1.612715174275669,2.4643214286514503
2024-04-22 16:00:00+00:00,1.5498851912091811,1.612715174275669,2.484126924854952
2024-04-22 20:00:00+00:00,1.5462548321831049,1.612715174275669,2.4951258292587712
2024-04-23 00:00:00+00:00,1.545846462274354,1.612715174275669,2.4807751623043264
2024-04-23 04:00:00+00:00,1.5496824769510325,1.612715174275669,2.4682575838482133
2024-04-23 08:00:00+00:00,1.5504011072480626,1.612715174275669,2.4661739346690146
2024-04-23 12:00:00+00:00,1.5454040834121996,1.612715174275669,2.4801982379348173
2024-04-23 16:00:00+00:00,1.5445282690293034,1.612715174275669,2.482620573459094
2024-04-23 20:00:00+00:00,1.5454801195351904,1.612715174275669,2.47999061984456
2024-04-24 00:00:00+00:00,1.5427628034915264,1.612715174275669,2.4872400759673146
2024-04-24 04:00:00+00:00,1.5424310575662488,1.612715174275669,2.4880899658475752
2024-04-24 08:00:00+00:00,1.5432794431703925,1.612715174275669,2.485872634516736
2024-04-24 12:00:00+00:00,1.5722408122747786,1.612715174275669,2.4126308722125636
2024-04-24 16:00:00+00:00,1.5807286125864204,1.612715174275669,2.3889545682327933
2024-04-24 20:00:00+00:00,1.5763996976680554,1.612715174275669,2.4006622120886045
2024-04-25 00:00:00+00:00,1.576498158552552,1.612715174275669,2.4003791644044052
2024-04-25 04:00:00+00:00,1.5802387818364494,1.612715174275669,2.3905202924278437
2024-04-25 08:00:00+00:00,1.5825134798834517,1.612715174275669,2.3846666572068536
2024-04-25 12:00:00+00:00,1.5784045650074625,1.612715174275669,2.394924708569179
2024-04-25 16:00:00+00:00,1.569192160211335,1.612715174275669,2.417746641702711
2024-04-25 20:00:00+00:00,1.5728877038297884,1.612715174275669,2.408457225819031
2024-04-26 00:00:00+00:00,1.5746618629714941,1.612715174275669,2.4040845498533643
2024-04-26 04:00:00+00:00,1.5762772094202755,1.612715174275669,2.400190217005718
2024-04-26 08:00:00+00:00,1.5767920751159816,1.612715174275669,2.3989605652589256
2024-04-26 12:00:00+00:00,1.5888568713280178,1.612715174275669,2.3712980686289855
2024-04-26 16:00:00+00:00,1.5849089146415418,1.612715174275669,2.3802163111642565
2024-04-26 20:00:00+00:00,1.5844340232820144,1.612715174275669,2.3812603762368445
2024-04-27 00:00:00+00:00,1.5961290300774484,1.612715174275669,2.355569504636684
2024-04-27 04:00:00+00:00,1.598116960192786,1.612715174275669,2.3512685241266453
2024-04-27 08:00:00+00:00,1.5999574551301312,1.612715174275669,2.347359254725743
2024-04-27 12:00:00+00:00,1.5983228108291188,1.612715174275669,2.3507054160688976
2024-04-27 16:00:00+00:00,1.5909383477283583,1.612715174275669,2.365655412222735
2024-04-27 20:00:00+00:00,1.5889199688190414,1.612715174275669,2.3697581099883016
2024-04-28 00:00:00+00:00,1.5784792568794255,1.612715174275669,2.390655841648641
2024-04-28 04:00:00+00:00,1.5804178361906898,1.612715174275669,2.386693174069849
2024-04-28 08:00:00+00:00,1.588413272991436,1.612715174275669,2.3705807406588706
2024-04-28 12:00:00+00:00,1.5873625919716627,1.612715174275669,2.372671484700866
2024-04-28 16:00:00+00:00,1.583793461894412,1.612715174275669,2.3797846447751607
2024-04-28 20:00:00+00:00,1.5951978427354665,1.612715174275669,2.356936572673431
2024-04-29 00:00:00+00:00,1.6110999398127188,1.612715174275669,2.3256090192883225
2024-04-29 04:00:00+00:00,1.6087657338781152,1.612715174275669,2.3301015610938682
2024-04-29 08:00:00+00:00,1.6115497502796086,1.612715174275669,2.3247251487494043
2024-04-29 12:00:00+00:00,1.5963469232876144,1.612715174275669,2.3539660656446624
2024-04-29 16:00:00+00:00,1.5973288278739366,1.612715174275669,2.3520355161363367
2024-04-29 20:00:00+00:00,1.580617608290929,1.612715174275669,2.3848447756044306
2024-04-30 00:00:00+00:00,1.5846642502222794,1.612715174275669,2.3767039806661296
2024-04-30 04:00:00+00:00,1.5939867397493266,1.612715174275669,2.3580612951336004
2024-04-30 08:00:00+00:00,1.6307953161892061,1.612715174275669,2.2854576970672866
2024-04-30 12:00:00+00:00,1.6375437635889256,1.612715174275669,2.2702384695410114
2024-04-30 16:00:00+00:00,1.6634805082007333,1.612715174275669,2.214080763437114
2024-04-30 20:00:00+00:00,1.6405043015658851,1.612715174275669,2.2655763978560115
2024-05-01 00:00:00+00:00,1.6467175379182026,1.612715174275669,2.2496700888799643
2024-05-01 04:00:00+00:00,1.6881539243272252,1.612715174275669,2.1471291571228357
2024-05-01 08:00:00+00:00,1.6828310943847804,1.612715174275669,2.1620089514763703
2024-05-01 12:00:00+00:00,1.696117970495141,1.612715174275669,2.1242019212888494
2024-05-01 16:00:00+00:00,1.6951952942631812,1.612715174275669,2.126758685792429
2024-05-01 20:00:00+00:00,1.6758708466873642,1.612715174275669,2.179428706711072
2024-05-02 00:00:00+00:00,1.6873292902211618,1.612715174275669,2.144996590731723
2024-05-02 04:00:00+00:00,1.684280554456585,1.612715174275669,2.153891308195616
2024-05-02 08:00:00+00:00,1.6729237789541531,1.612715174275669,2.1866987005945537
2024-05-02 12:00:00+00:00,1.6641071988311418,1.612715174275669,2.2130053316026888
2024-05-02 16:00:00+00:00,1.663035206672337,1.612715174275669,2.2162525382805227
2024-05-02 20:00:00+00:00,1.6666711782562806,1.612715174275669,2.20540486647842
2024-05-03 00:00:00+00:00,1.6581667509592937,1.612715174275669,2.2300386035218933
2024-05-03 04:00:00+00:00,1.6649043649777329,1.612715174275669,2.2102641006663974
2024-05-03 08:00:00+00:00,1.6635866032251612,1.612715174275669,2.2140113084644732
2024-05-03 12:00:00+00:00,1.6316486649623685,1.612715174275669,2.3036175585158176
2024-05-03 16:00:00+00:00,1.627513839740702,1.612715174275669,2.3176795765785916
2024-05-03 20:00:00+00:00,1.6185912117071322,1.612715174275669,2.3481012280087294
2024-05-04 00:00:00+00:00,1.620299025945515,1.612715174275669,2.3422009160588146
2024-05-04 04:00:00+00:00,1.6176887101340736,1.612715174275669,2.3509772613381545
2024-05-04 08:00:00+00:00,1.6074022158185841,1.612715174275669,2.3851177411151814
2024-05-04 12:00:00+00:00,1.6103208969704634,1.612715174275669,2.375254388172643
2024-05-04 16:00:00+00:00,1.6067836942999567,1.612715174275669,2.386905273126082
2024-05-04 20:00:00+00:00,1.6071105075463823,1.612715174275669,2.385817145221389
2024-05-05 00:00:00+00:00,1.6147818510445484,1.612715174275669,2.361317090329556
2024-05-05 04:00:00+00:00,1.6087937895856974,1.612715174275669,2.380022882799591
2024-05-05 08:00:00+00:00,1.6073149726234897,1.612715174275669,2.3846069109938286
2024-05-05 12:00:00+00:00,1.6003561531393018,1.612715174275669,2.40585490482802
2024-05-05 16:00:00+00:00,1.6070593915000613,1.612715174275669,2.385365314485398
2024-05-05 20:00:00+00:00,1.6054073693148716,1.612715174275669,2.3902966175428357
2024-05-06 00:00:00+00:00,1.6072468090334773,1.612715174275669,2.3848668070204817
2024-05-06 04:00:00+00:00,1.59847630881846,1.612715174275669,2.410040873877988
2024-05-06 08:00:00+00:00,1.6028249994210024,1.612715174275669,2.3974497328970896
2024-05-06 12:00:00+00:00,1.6103644458635422,1.612715174275669,2.3761072653635553
2024-05-06 16:00:00+00:00,1.6159110124551903,1.612715174275669,2.360722242096139
2024-05-06 20:00:00+00:00,1.616660796999283,1.612715174275669,2.358675560886249
2024-05-07 00:00:00+00:00,1.6156049698145727,1.612715174275669,2.361450025653533
2024-05-07 04:00:00+00:00,1.609418867957501,1.612715174275669,2.3775142886802616
2024-05-07 08:00:00+00:00,1.611996203362756,1.612715174275669,2.3708204723386266
2024-05-07 12:00:00+00:00,1.6082988059357632,1.612715174275669,2.3801576851927257
2024-05-07 16:00:00+00:00,1.6184568234123737,1.612715174275669,2.3547479942076075
2024-05-07 20:00:00+00:00,1.629800860459084,1.612715174275669,2.3268192535158807
2024-05-08 00:00:00+00:00,1.6208455372751038,1.612715174275669,2.3485485777787427
2024-05-08 04:00:00+00:00,1.6312958936171655,1.612715174275669,2.3229327623586933
2024-05-08 08:00:00+00:00,1.6307470562255937,1.612715174275669,2.3242546473218413
2024-05-08 12:00:00+00:00,1.6302678352318394,1.612715174275669,2.3253629395734294
2024-05-08 16:00:00+00:00,1.631767344238656,1.612715174275669,2.321866665870053
2024-05-08 20:00:00+00:00,1.6480322919538712,1.612715174275669,2.2850323787133227
2024-05-09 00:00:00+00:00,1.639976842994459,1.612715174275669,2.3032314486141514
2024-05-09 04:00:00+00:00,1.646976719791777,1.612715174275669,2.287277716081517
2024-05-09 08:00:00+00:00,1.6503147168073067,1.612715174275669,2.2798404328015693
2024-05-09 12:00:00+00:00,1.6312789443125155,1.612715174275669,2.3211052750678327
2024-05-09 16:00:00+00:00,1.6265423375616677,1.612715174275669,2.3321530966835646
2024-05-09 20:00:00+00:00,1.6165872656947124,1.612715174275669,2.355270773571564
2024-05-10 00:00:00+00:00,1.6190882434863414,1.612715174275669,2.3493764362429514
2024-05-10 04:00:00+00:00,1.616452664870871,1.612715174275669,2.3554205125179544
2024-05-10 08:00:00+00:00,1.6127904466636116,1.612715174275669,2.363695736435558
2024-05-10 12:00:00+00:00,1.652378759542941,1.612715174275669,2.2751365387674527
2024-05-10 16:00:00+00:00,1.655269549252537,1.612715174275669,2.267255639855805
2024-05-10 20:00:00+00:00,1.6540508856570557,1.612715174275669,2.2703557214840684
2024-05-11 00:00:00+00:00,1.6550521868042753,1.612715174275669,2.267813146706082
2024-05-11 04:00:00+00:00,1.6506932159173944,1.612715174275669,2.278515933941602
2024-05-11 08:00:00+00:00,1.6558049748589116,1.612715174275669,2.2660248678675186
2024-05-11 12:00:00+00:00,1.6480996373879053,1.612715174275669,2.2843284936411385
2024-05-11 16:00:00+00:00,1.648567526328508,1.612715174275669,2.2832015306979803
2024-05-11 20:00:00+00:00,1.6536330774157577,1.612715174275669,2.2713265974457024
2024-05-12 00:00:00+00:00,1.6519220367131546,1.612715174275669,2.27521047470607
2024-05-12 04:00:00+00:00,1.6537436417004323,1.612715174275669,2.271102922560696
2024-05-12 08:00:00+00:00,1.6481761233579149,1.612715174275669,2.2832762134642604
2024-05-12 12:00:00+00:00,1.6434929733895516,1.612715174275669,2.293470411061417
2024-05-12 16:00:00+00:00,1.643707471620621,1.612715174275669,2.292988707218914
2024-05-12 20:00:00+00:00,1.6423218345195238,1.612715174275669,2.2958972275516705
2024-05-13 00:00:00+00:00,1.6479533048777109,1.612715174275669,2.2841724066596147
2024-05-13 04:00:00+00:00,1.626514930557684,1.612715174275669,2.327651592946067
2024-05-13 08:00:00+00:00,1.6197150352090863,1.612715174275669,2.3427236954227717
2024-05-13 12:00:00+00:00,1.6152710128952767,1.612715174275669,2.352581820571671
2024-05-13 16:00:00+00:00,1.6123603303945024,1.612715174275669,2.3589556212597977
2024-05-13 20:00:00+00:00,1.616364786986127,1.612715174275669,2.3502696421276563
2024-05-14 00:00:00+00:00,1.6243268625295393,1.612715174275669,2.333405526674074
2024-05-14 04:00:00+00:00,1.6324680797770894,1.612715174275669,2.3164872662149394
2024-05-14 08:00:00+00:00,1.6368040911262038,1.612715174275669,2.3076440798597795
2024-05-14 12:00:00+00:00,1.636999882004155,1.612715174275669,2.3072348183005675
2024-05-14 16:00:00+00:00,1.6406499379073578,1.612715174275669,2.300099253396389
2024-05-14 20:00:00+00:00,1.6410123690585459,1.612715174275669,2.299388646875239
2024-05-15 00:00:00+00:00,1.6335563749778332,1.612715174275669,2.3132983120948025
2024-05-15 04:00:00+00:00,1.628710091027404,1.612715174275669,2.322448818033203
2024-05-15 08:00:00+00:00,1.623365165240249,1.612715174275669,2.3326109020408596
2024-05-15 12:00:00+00:00,1.5787479546961405,1.612715174275669,2.416925131273636
2024-05-15 16:00:00+00:00,1.5787479546961405,1.612715174275669,2.4647639240416557
2024-05-15 20:00:00+00:00,1.5787479546961405,1.612715174275669,2.472242282843057
2024-05-16 00:00:00+00:00,1.5787479546961405,1.612715174275669,2.463612315785625
2024-05-16 04:00:00+00:00,1.5787479546961405,1.612715174275669,2.4698569152880885
2024-05-16 08:00:00+00:00,1.5787479546961405,1.612715174275669,2.4833438760505104
2024-05-16 12:00:00+00:00,1.5787479546961405,1.612715174275669,2.4577680159104203
2024-05-16 16:00:00+00:00,1.5787479546961405,1.612715174275669,2.4341671415245925
2024-05-16 20:00:00+00:00,1.5787479546961405,1.612715174275669,2.4359729708132316
2024-05-17 00:00:00+00:00,1.5787479546961405,1.612715174275669,2.4490170627716155
2024-05-17 04:00:00+00:00,1.5787479546961405,1.612715174275669,2.4789801620167973
2024-05-17 08:00:00+00:00,1.5787479546961405,1.612715174275669,2.4726717087491648
2024-05-17 12:00:00+00:00,1.5787479546961405,1.612715174275669,2.5091579742150323
2024-05-17 16:00:00+00:00,1.5746617249587092,1.6085410281217312,2.503664683341341
2024-05-17 20:00:00+00:00,1.5740983056111377,1.6079654866436845,2.5027688635598175
2024-05-18 00:00:00+00:00,1.572244118137576,1.6060714057895051,2.499820761360933
2024-05-18 04:00:00+00:00,1.570880779532886,1.6046787345598013,2.4976530940696695
2024-05-18 08:00:00+00:00,1.5780161720372246,1.6119676471008626,2.5089981530951944
2024-05-18 12:00:00+00:00,1.5693924975797562,1.603158431789322,2.495286770620103
2024-05-18 16:00:00+00:00,1.5714824803951106,1.6052933811903782,2.4986097803057103
2024-05-18 20:00:00+00:00,1.5715430732219857,1.6053552776894762,2.498706121074211
2024-05-19 00:00:00+00:00,1.577532133989978,1.6114731948348124,2.5082285471886836
2024-05-19 04:00:00+00:00,1.5811543168151507,1.6151733099727485,2.51398770871033
2024-05-19 08:00:00+00:00,1.5812848967056257,1.6153066993273937,2.514195326800587
2024-05-19 12:00:00+00:00,1.5709484180373043,1.6047478283262357,2.4977606372531125
2024-05-19 16:00:00+00:00,1.550847804573121,1.5842147443405925,2.4658012676652787
2024-05-19 20:00:00+00:00,1.5564843466080143,1.589972558210169,2.4747631996188235
2024-05-20 00:00:00+00:00,1.5659070008989286,1.599597943637722,2.48974493594833
2024-05-20 04:00:00+00:00,1.5694279608233919,1.6031946580349172,2.495343156108644
2024-05-20 08:00:00+00:00,1.5733984349751375,1.607250558088211,2.501656090342253
2024-05-20 12:00:00+00:00,1.583398365112792,1.6174656396195732,2.517555677869335
2024-05-20 16:00:00+00:00,1.6397177007889285,1.6749967021174572,2.6138964463699366
2024-05-20 20:00:00+00:00,1.6601026777987715,1.6958202678128198,2.667915611461419
2024-05-21 00:00:00+00:00,1.6578111416344858,1.6934794285841437,2.6618431557352302
2024-05-21 04:00:00+00:00,1.6520941379620446,1.6876394219215791,2.6466933831815944
2024-05-21 08:00:00+00:00,1.655641072951052,1.6912626702443567,2.656092582731706
2024-05-21 12:00:00+00:00,1.637279896358837,1.6725064476188651,2.607436387086757
2024-05-21 16:00:00+00:00,1.6296564732566443,1.6647190043602633,2.587234698808143
2024-05-21 20:00:00+00:00,1.6418081533161193,1.677132131336336,2.6194360405587216
2024-05-22 00:00:00+00:00,1.6390938764992167,1.6743594560674417,2.61224334333834
2024-05-22 04:00:00+00:00,1.635701805502618,1.6708944036807307,2.6032545255889348
2024-05-22 08:00:00+00:00,1.6359995558356113,1.6711985601983912,2.604043549014678
2024-05-22 12:00:00+00:00,1.6461420904867485,1.6815593144206535,2.6309207563571886
2024-05-22 16:00:00+00:00,1.6346093027427049,1.6697783954074603,2.6003594481541086
2024-05-22 20:00:00+00:00,1.6279743881998814,1.6630007287562352,2.5827772579027486
2024-05-23 00:00:00+00:00,1.6319132037738648,1.6670242890882951,2.5932149213179767
2024-05-23 04:00:00+00:00,1.6359701049034792,1.6711684756209229,2.6039655055239157
2024-05-23 08:00:00+00:00,1.6394743430865724,1.6747481085036386,2.6132515606831133
2024-05-23 12:00:00+00:00,1.6157304884036863,1.6504933979090923,2.5420519986228545
2024-05-23 16:00:00+00:00,1.6157304884036863,1.6504933979090923,2.509340200164755
2024-05-23 20:00:00+00:00,1.6157304884036863,1.6504933979090923,2.53808074252594
2024-05-24 00:00:00+00:00,1.6157304884036863,1.6504933979090923,2.535174836090004
2024-05-24 04:00:00+00:00,1.6157304884036863,1.6504933979090923,2.5076953122374483
2024-05-24 08:00:00+00:00,1.6157304884036863,1.6504933979090923,2.514941781049552
2024-05-24 12:00:00+00:00,1.6157304884036863,1.6504933979090923,2.551404521444041
2024-05-24 16:00:00+00:00,1.6157304884036863,1.6504933979090923,2.5808862902605503
2024-05-24 20:00:00+00:00,1.6018582894901978,1.6363227346174594,2.5597514408172732
2024-05-25 00:00:00+00:00,1.606715507763365,1.6412844573488206,2.5675132207167053
2024-05-25 04:00:00+00:00,1.606623672548251,1.6411906462724504,2.5673664690809654
2024-05-25 08:00:00+00:00,1.6148199070778066,1.6495632251622077,2.5804639592172394
2024-05-25 12:00:00+00:00,1.6107476111648609,1.6454033126230256,2.573956476377472
2024-05-25 16:00:00+00:00,1.616003483069031,1.6507722661337434,2.582355300273269
2024-05-25 20:00:00+00:00,1.619163969797819,1.6540007516500361,2.5874057223429228
2024-05-26 00:00:00+00:00,1.61409433877519,1.6488220460473764,2.5793045092707496
2024-05-26 04:00:00+00:00,1.6203225423080834,1.6551842511834758,2.589257108118992
2024-05-26 08:00:00+00:00,1.6155265475116591,1.6502850691696949,2.581593162643386
2024-05-26 12:00:00+00:00,1.6088218757761779,1.6434361444796046,2.5708791729929237
2024-05-26 16:00:00+00:00,1.610119953689554,1.6447621509153165,2.5729534868263375
2024-05-26 20:00:00+00:00,1.6008693667666314,1.6353125349350224,2.5581711534827978
2024-05-27 00:00:00+00:00,1.6094163510617996,1.644043410073205,2.571829137779999
2024-05-27 04:00:00+00:00,1.604040135300674,1.638551523472588,2.563238005761033
2024-05-27 08:00:00+00:00,1.5991539410308806,1.6335602013176393,2.5554299225465074
2024-05-27 12:00:00+00:00,1.644477774334318,1.679859190024081,2.62785689587057
2024-05-27 16:00:00+00:00,1.618449851687418,1.6532712690816225,2.5862645696741704
2024-05-27 20:00:00+00:00,1.622572388239675,1.6574825032020242,2.592852336487688
2024-05-28 00:00:00+00:00,1.590181663882005,1.624394883026802,2.541092325076162
2024-05-28 04:00:00+00:00,1.5818557383998078,1.615889822845988,2.5277875902634626
2024-05-28 08:00:00+00:00,1.59811664708714,1.6325005896942142,2.553772338548933
2024-05-28 12:00:00+00:00,1.5977476704849403,1.6321236744535323,2.553182718109156
2024-05-28 16:00:00+00:00,1.5989209646709102,1.6333222124037952,2.555057628956604
2024-05-28 20:00:00+00:00,1.5983157402252497,1.6327039663788638,2.5540904871332843
2024-05-29 00:00:00+00:00,1.608387936858961,1.6429928692408797,2.5701857435080186
2024-05-29 04:00:00+00:00,1.5877654396472054,1.621926673027655,2.5372312260595105
2024-05-29 08:00:00+00:00,1.5834818993717592,1.6175509711423195,2.5303861771161595
2024-05-29 12:00:00+00:00,1.5744979383532764,1.6083737176000357,2.516029908954245
